Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Total_Space_New
Glenroy,2,t,Eview,2017-05-13,13.0,3046.0,2,1,1,145.0,Northern Metropolitan,8870,512500,6
Glenroy,3,h,YPA,2017-05-13,13.0,3046.0,3,1,1,482.0,Northern Metropolitan,8870,510000,8
Hadfield,3,h,Stockdale,2017-05-13,12.1,3046.0,3,1,2,585.0,Northern Metropolitan,2606,725000,9
Hampton,4,t,Buxton,2017-05-13,13.7,3188.0,4,2,2,351.0,Southern Metropolitan,5454,1910000,12
Hampton,3,h,Buxton,2017-05-13,13.7,3188.0,3,2,2,699.0,Southern Metropolitan,5454,1620000,10
Hampton,2,h,Buxton,2017-05-13,13.7,3188.0,2,1,2,650.0,Southern Metropolitan,5454,1789000,7
Hampton,2,t,Buxton,2017-05-13,13.7,3188.0,2,2,1,516.0,Southern Metropolitan,5454,837000,7
Hawthorn,1,h,Ray,2017-05-13,4.6,3122.0,1,1,1,50.0,Southern Metropolitan,11308,300000,4
Hawthorn,2,h,Jellis,2017-05-13,4.6,3122.0,2,1,0,221.0,Southern Metropolitan,11308,1800000,5
Hawthorn,1,u,hockingstuart,2017-05-13,4.6,3122.0,1,1,0,479.0,Southern Metropolitan,11308,275000,3
Hawthorn,3,t,Jellis,2017-05-13,4.6,3122.0,3,2,1,126.0,Southern Metropolitan,11308,1300000,9
Hawthorn East,3,h,Jellis,2017-05-13,7.5,3123.0,3,1,0,305.0,Southern Metropolitan,6482,1575000,7
Hawthorn East,2,h,Jellis,2017-05-13,7.5,3123.0,2,1,3,325.0,Southern Metropolitan,6482,1320000,8
Hawthorn East,4,h,Jellis,2017-05-13,7.5,3123.0,4,3,2,667.0,Southern Metropolitan,6482,3600000,13
Hawthorn East,4,h,Real,2017-05-13,7.5,3123.0,4,2,2,729.0,Southern Metropolitan,6482,2425000,12
Hawthorn East,3,h,Marshall,2017-05-13,7.5,3123.0,3,2,2,224.0,Southern Metropolitan,6482,1890000,10
Hawthorn East,1,u,Bekdon,2017-05-13,7.5,3123.0,1,1,1,71.0,Southern Metropolitan,6482,400500,4
Heidelberg West,2,h,Barry,2017-05-13,9.4,3081.0,2,1,0,391.0,Eastern Metropolitan,2674,613000,5
Hughesdale,4,t,Mandy,2017-05-13,13.0,3166.0,4,4,2,370.0,Southern Metropolitan,3145,1340000,14
Ivanhoe,5,h,Nelson,2017-05-13,7.9,3079.0,5,2,2,633.0,Eastern Metropolitan,5549,1689000,14
Ivanhoe,2,h,Miles,2017-05-13,7.9,3079.0,2,1,1,1465.0,Eastern Metropolitan,5549,690000,6
Ivanhoe,3,t,Barry,2017-05-13,7.9,3079.0,3,1,1,236.0,Eastern Metropolitan,5549,1330000,8
Ivanhoe,3,h,Jellis,2017-05-13,7.9,3079.0,3,2,2,618.0,Eastern Metropolitan,5549,1851000,10
Ivanhoe East,5,h,Jellis,2017-05-13,9.0,3079.0,5,3,2,737.0,Eastern Metropolitan,1554,2325000,15
Ivanhoe East,3,h,Miles,2017-05-13,9.0,3079.0,3,2,2,1132.0,Eastern Metropolitan,1554,2400000,10
Keilor East,2,u,hockingstuart,2017-05-13,12.8,3033.0,2,1,2,220.0,Western Metropolitan,5629,490000,7
Keilor East,3,h,Nelson,2017-05-13,12.8,3033.0,3,1,1,535.0,Western Metropolitan,5629,745000,8
Keilor East,3,t,Nelson,2017-05-13,12.8,3033.0,2,1,1,200.0,Western Metropolitan,5629,845000,7
Keilor East,4,h,Barry,2017-05-13,12.8,3033.0,3,1,1,537.0,Western Metropolitan,5629,1300000,9
Keilor East,4,h,Nelson,2017-05-13,12.8,3033.0,3,1,1,537.0,Western Metropolitan,5629,910000,9
Keilor East,3,h,Harcourts,2017-05-13,12.8,3033.0,3,1,1,703.0,Western Metropolitan,5629,941000,8
Keilor East,3,h,Moonee,2017-05-13,12.8,3033.0,3,1,4,546.0,Western Metropolitan,5629,738000,11
Kew,1,u,hockingstuart,2017-05-13,5.6,3101.0,1,1,1,50.0,Southern Metropolitan,10331,468000,4
Kew,4,h,Marshall,2017-05-13,5.6,3101.0,4,2,0,320.0,Southern Metropolitan,10331,2600000,10
Kew,5,h,Marshall,2017-05-13,5.6,3101.0,5,4,2,800.0,Southern Metropolitan,10331,4515000,16
Kew,5,h,Marshall,2017-05-13,5.6,3101.0,5,5,2,811.0,Southern Metropolitan,10331,3160000,17
Kew,2,u,Noel,2017-05-13,5.6,3101.0,2,1,1,826.0,Southern Metropolitan,10331,820000,6
Kew East,3,t,Nelson,2017-05-13,7.5,3102.0,3,2,1,267.0,Southern Metropolitan,2671,1200000,9
Kingsville,3,h,Village,2017-05-13,7.8,3012.0,3,1,1,276.0,Western Metropolitan,1808,1190000,8
Maidstone,3,h,Biggin,2017-05-13,9.2,3012.0,3,1,2,625.0,Western Metropolitan,3873,873000,9
Malvern,3,h,Marshall,2017-05-13,7.4,3144.0,3,2,2,192.0,Southern Metropolitan,4675,2250000,10
Malvern,3,h,Jellis,2017-05-13,7.4,3144.0,3,1,2,360.0,Southern Metropolitan,4675,2000000,9
Malvern East,3,t,Noel,2017-05-13,11.2,3145.0,3,2,1,267.0,Southern Metropolitan,8801,910000,9
Malvern East,4,h,Buxton,2017-05-13,11.2,3145.0,4,2,2,395.0,Southern Metropolitan,8801,1290000,12
Malvern East,3,h,Marshall,2017-05-13,11.2,3145.0,3,2,2,711.0,Southern Metropolitan,8801,2020000,10
Maribyrnong,3,h,Raine,2017-05-13,8.7,3032.0,3,1,1,537.0,Western Metropolitan,4918,950000,8
Maribyrnong,4,h,hockingstuart,2017-05-13,8.7,3032.0,3,1,1,537.0,Western Metropolitan,4918,1080000,9
Melbourne,2,u,RT,2017-05-13,2.8,3000.0,2,1,0,50.0,Northern Metropolitan,17496,452000,5
Mont Albert,4,h,Harcourts,2017-05-13,11.8,3127.0,4,2,5,719.0,Eastern Metropolitan,2079,2100000,15
Mont Albert,4,h,Jellis,2017-05-13,11.8,3127.0,3,1,1,693.5,Eastern Metropolitan,2079,2660000,9
Mont Albert,2,h,Woodards,2017-05-13,11.8,3127.0,3,1,1,693.5,Eastern Metropolitan,2079,665000,7
Moonee Ponds,3,h,Nelson,2017-05-13,6.9,3039.0,3,2,1,169.0,Western Metropolitan,6232,1100000,9
Moonee Ponds,2,h,Jellis,2017-05-13,6.9,3039.0,2,1,1,459.0,Western Metropolitan,6232,1350000,6
Moonee Ponds,5,h,Nelson,2017-05-13,6.9,3039.0,5,2,2,597.0,Western Metropolitan,6232,2300000,14
Moonee Ponds,2,h,Jellis,2017-05-13,6.9,3039.0,2,1,2,455.0,Western Metropolitan,6232,1302500,7
Murrumbeena,2,u,Buxton,2017-05-13,12.1,3163.0,2,1,3,194.0,Southern Metropolitan,4442,770000,8
Murrumbeena,2,u,Gary,2017-05-13,12.1,3163.0,2,1,2,1113.0,Southern Metropolitan,4442,582000,7
Murrumbeena,3,h,Ray,2017-05-13,12.1,3163.0,3,1,1,593.0,Southern Metropolitan,4442,1200000,8
Newport,3,h,RT,2017-05-13,8.4,3015.0,3,2,2,333.0,Western Metropolitan,5498,975000,10
Newport,5,h,Sweeney,2017-05-13,8.4,3015.0,5,2,7,760.0,Western Metropolitan,5498,1820000,19
Newport,3,t,Greg,2017-05-13,8.4,3015.0,3,2,2,575.0,Western Metropolitan,5498,900000,10
Newport,3,t,Greg,2017-05-13,8.4,3015.0,2,1,1,200.0,Western Metropolitan,5498,870000,7
Niddrie,3,h,Barry,2017-05-13,11.2,3042.0,3,1,2,597.0,Western Metropolitan,2291,944000,9
Northcote,5,h,Nelson,2017-05-13,5.5,3070.0,5,2,0,406.0,Northern Metropolitan,11364,1750000,12
Northcote,4,h,Nelson,2017-05-13,5.5,3070.0,4,1,8,728.0,Northern Metropolitan,11364,1822000,17
Northcote,1,u,Haughton,2017-05-13,5.5,3070.0,1,1,1,50.0,Northern Metropolitan,11364,280000,4
Oak Park,3,h,Stockdale,2017-05-13,11.5,3046.0,3,1,3,730.0,Northern Metropolitan,2651,1400000,10
Oakleigh,3,u,Ray,2017-05-13,14.0,3166.0,3,1,2,160.0,Southern Metropolitan,3224,655000,9
Oakleigh,5,h,Ray,2017-05-13,14.0,3166.0,5,3,2,707.0,Southern Metropolitan,3224,1351000,15
Oakleigh,3,h,buyMyplace,2017-05-13,14.0,3166.0,3,2,1,570.0,Southern Metropolitan,3224,1205000,9
Ormond,3,u,hockingstuart,2017-05-13,11.8,3204.0,3,2,2,199.0,Southern Metropolitan,3578,960000,10
Ormond,4,h,Buxton,2017-05-13,11.8,3204.0,4,2,1,618.0,Southern Metropolitan,3578,1486000,11
Parkville,4,h,Collins,2017-05-13,2.6,3052.0,4,3,1,289.0,Northern Metropolitan,2309,3970000,12
Pascoe Vale,2,t,Nelson,2017-05-13,9.9,3044.0,2,1,1,145.0,Northern Metropolitan,7485,660000,6
Pascoe Vale,4,h,Nelson,2017-05-13,9.9,3044.0,4,1,2,596.0,Northern Metropolitan,7485,770000,11
Pascoe Vale,2,u,Brad,2017-05-13,9.9,3044.0,2,1,1,136.0,Northern Metropolitan,7485,496000,6
Pascoe Vale,3,h,YPA,2017-05-13,9.9,3044.0,3,1,1,50.0,Northern Metropolitan,7485,585000,8
Pascoe Vale,2,t,Nelson,2017-05-13,9.9,3044.0,2,1,2,240.0,Northern Metropolitan,7485,540000,7
Pascoe Vale,3,h,hockingstuart,2017-05-13,9.9,3044.0,3,1,2,321.0,Northern Metropolitan,7485,708000,9
Pascoe Vale,2,u,Nelson,2017-05-13,9.9,3044.0,2,1,1,123.0,Northern Metropolitan,7485,497000,6
Pascoe Vale,3,h,Brad,2017-05-13,9.9,3044.0,3,1,2,506.0,Northern Metropolitan,7485,800000,9
Port Melbourne,4,h,Frank,2017-05-13,3.8,3207.0,3,1,1,593.0,Southern Metropolitan,8648,1995000,9
Port Melbourne,2,u,Biggin,2017-05-13,3.8,3207.0,2,1,1,7159.0,Southern Metropolitan,8648,575000,6
Port Melbourne,2,h,Cayzer,2017-05-13,3.8,3207.0,3,1,1,593.0,Southern Metropolitan,8648,1000000,7
Prahran,2,u,Jellis,2017-05-13,4.5,3181.0,1,1,1,50.0,Southern Metropolitan,7717,805000,5
Prahran,2,h,Jellis,2017-05-13,4.5,3181.0,3,1,1,593.0,Southern Metropolitan,7717,1615000,7
Prahran,2,u,Gary,2017-05-13,4.5,3181.0,2,1,1,2842.0,Southern Metropolitan,7717,645000,6
Prahran,2,u,Thomson,2017-05-13,4.5,3181.0,2,1,1,72.0,Southern Metropolitan,7717,550000,6
Prahran,1,u,Thomson,2017-05-13,4.5,3181.0,1,1,1,50.0,Southern Metropolitan,7717,410000,4
Preston,4,h,Love,2017-05-13,8.8,3072.0,4,1,1,494.0,Northern Metropolitan,14577,770000,10
Preston,3,h,hockingstuart,2017-05-13,8.8,3072.0,3,2,2,319.0,Northern Metropolitan,14577,800000,10
Preston,4,h,Nelson,2017-05-13,8.8,3072.0,4,1,2,521.0,Northern Metropolitan,14577,1075000,11
Preston,3,h,Ray,2017-05-13,8.8,3072.0,3,2,1,511.0,Northern Metropolitan,14577,1015000,9
Preston,2,h,Ray,2017-05-13,8.8,3072.0,3,1,1,482.0,Northern Metropolitan,14577,825000,7
Preston,2,u,hockingstuart,2017-05-13,8.8,3072.0,1,1,1,50.0,Northern Metropolitan,14577,532500,5
Preston,3,t,Nelson,2017-05-13,8.8,3072.0,3,2,2,242.0,Northern Metropolitan,14577,880000,10
Preston,3,h,hockingstuart,2017-05-13,8.8,3072.0,3,2,2,670.0,Northern Metropolitan,14577,1020000,10
Reservoir,2,h,Stockdale,2017-05-13,11.2,3073.0,3,1,1,482.0,Northern Metropolitan,21650,980000,7
Reservoir,4,h,hockingstuart,2017-05-13,11.2,3073.0,0,1,2,606.0,Northern Metropolitan,21650,678500,7
Reservoir,2,h,Nelson,2017-05-13,11.2,3073.0,2,1,1,419.0,Northern Metropolitan,21650,861500,6
Reservoir,3,h,Love,2017-05-13,11.2,3073.0,3,1,1,551.0,Northern Metropolitan,21650,801000,8
Reservoir,4,h,Barry,2017-05-13,11.2,3073.0,4,1,2,928.0,Northern Metropolitan,21650,1150000,11
Reservoir,3,h,Barry,2017-05-13,11.2,3073.0,3,2,2,567.0,Northern Metropolitan,21650,760000,10
Reservoir,2,u,Ray,2017-05-13,11.2,3073.0,2,1,1,143.0,Northern Metropolitan,21650,490000,6
Reservoir,3,h,Love,2017-05-13,11.2,3073.0,3,1,2,371.0,Northern Metropolitan,21650,605000,9
Reservoir,3,h,Love,2017-05-13,11.2,3073.0,3,1,1,482.0,Northern Metropolitan,21650,810000,8
Reservoir,2,t,Nelson,2017-05-13,11.2,3073.0,2,2,2,254.0,Northern Metropolitan,21650,652000,8
Richmond,2,u,hockingstuart,2017-05-13,2.6,3121.0,2,2,1,760.0,Northern Metropolitan,14949,690000,7
Richmond,2,h,Biggin,2017-05-13,2.6,3121.0,2,1,0,134.0,Northern Metropolitan,14949,1050000,5
Richmond,3,h,Marshall,2017-05-13,2.6,3121.0,3,2,1,181.0,Northern Metropolitan,14949,2060000,9
Richmond,2,u,Biggin,2017-05-13,2.6,3121.0,1,1,1,50.0,Northern Metropolitan,14949,490000,5
Rosanna,4,h,Miles,2017-05-13,11.4,3084.0,4,1,2,672.0,Eastern Metropolitan,3540,1150000,11
Seddon,2,h,Village,2017-05-13,6.6,3011.0,2,1,0,269.0,Western Metropolitan,2417,665000,5
Seddon,3,h,Village,2017-05-13,6.6,3011.0,3,1,0,220.0,Western Metropolitan,2417,950000,7
South Melbourne,2,t,Marshall,2017-05-13,2.1,3205.0,2,1,1,327.0,Southern Metropolitan,5943,1100000,6
South Melbourne,3,h,WHITEFOX,2017-05-13,2.1,3205.0,3,1,1,204.0,Southern Metropolitan,5943,1820000,8
South Yarra,3,u,Williams,2017-05-13,3.3,3141.0,3,1,1,50.0,Southern Metropolitan,14887,920000,8
South Yarra,2,u,hockingstuart,2017-05-13,3.3,3141.0,2,1,1,50.0,Southern Metropolitan,14887,615000,6
South Yarra,2,u,Kay,2017-05-13,3.3,3141.0,2,1,1,595.0,Southern Metropolitan,14887,642000,6
St Kilda,2,t,Marshall,2017-05-13,6.1,3182.0,2,1,1,455.0,Southern Metropolitan,13240,1077000,6
St Kilda,2,h,Wilson,2017-05-13,6.1,3182.0,2,1,1,165.0,Southern Metropolitan,13240,1301000,6
St Kilda,2,h,Marshall,2017-05-13,6.1,3182.0,2,1,2,194.0,Southern Metropolitan,13240,1440000,7
St Kilda,1,u,Hodges,2017-05-13,6.1,3182.0,1,1,1,50.0,Southern Metropolitan,13240,410000,4
Strathmore,3,h,Nelson,2017-05-13,9.7,3041.0,3,1,2,531.0,Western Metropolitan,3284,900000,9
Sunshine North,3,h,Douglas,2017-05-13,13.3,3020.0,3,1,2,551.0,Western Metropolitan,4217,718000,9
Sunshine West,4,h,Bells,2017-05-13,13.5,3020.0,4,2,2,572.0,Western Metropolitan,6763,685000,12
Sunshine West,3,h,Douglas,2017-05-13,13.5,3020.0,3,1,1,537.0,Western Metropolitan,6763,475000,8
Surrey Hills,2,u,Fletchers,2017-05-13,11.2,3127.0,2,1,2,180.0,Southern Metropolitan,5457,825000,7
Surrey Hills,3,h,Fletchers,2017-05-13,11.2,3127.0,3,2,2,347.0,Southern Metropolitan,5457,1525000,10
Surrey Hills,2,h,Jellis,2017-05-13,11.2,3127.0,2,1,0,269.0,Southern Metropolitan,5457,1260000,5
Surrey Hills,4,h,Marshall,2017-05-13,11.2,3127.0,4,2,2,764.0,Southern Metropolitan,5457,2360000,12
Templestowe Lower,4,h,Parkes,2017-05-13,13.8,3107.0,4,2,2,805.0,Eastern Metropolitan,5420,1181000,12
Templestowe Lower,3,h,Barry,2017-05-13,13.8,3107.0,3,1,2,745.0,Eastern Metropolitan,5420,1385000,9
Thornbury,3,t,buyMyplace,2017-05-13,6.5,3071.0,3,2,2,194.0,Northern Metropolitan,8870,865000,10
Thornbury,2,u,Nelson,2017-05-13,6.5,3071.0,2,1,1,50.0,Northern Metropolitan,8870,462000,6
Thornbury,3,h,Woodards,2017-05-13,6.5,3071.0,3,2,1,359.0,Northern Metropolitan,8870,1100000,9
Thornbury,4,h,Jellis,2017-05-13,6.5,3071.0,4,2,2,464.0,Northern Metropolitan,8870,1635000,12
Thornbury,3,t,Jellis,2017-05-13,6.5,3071.0,3,2,1,50.0,Northern Metropolitan,8870,998000,9
West Footscray,3,h,Biggin,2017-05-13,8.2,3012.0,3,1,3,334.0,Western Metropolitan,5058,890000,10
Williamstown,2,h,Raine,2017-05-13,8.0,3016.0,2,1,2,447.0,Western Metropolitan,6380,1000000,7
Williamstown,5,h,Greg,2017-05-13,8.0,3016.0,5,3,2,531.0,Western Metropolitan,6380,2040000,15
Williamstown,4,h,Williams,2017-05-13,8.0,3016.0,4,2,4,551.0,Western Metropolitan,6380,1412000,14
Williamstown,2,u,Raine,2017-05-13,8.0,3016.0,2,1,1,50.0,Western Metropolitan,6380,465000,6
Yarraville,3,h,Village,2017-05-13,7.0,3013.0,3,1,2,449.0,Western Metropolitan,6543,892000,9
Yarraville,4,h,Jas,2017-05-13,7.0,3013.0,4,1,5,445.0,Western Metropolitan,6543,985500,14
Yarraville,2,u,Jas,2017-05-13,7.0,3013.0,2,2,2,50.0,Western Metropolitan,6543,650000,8
Yarraville,3,t,Jas,2017-05-13,7.0,3013.0,3,2,2,257.0,Western Metropolitan,6543,1070000,10
Yarraville,2,u,Village,2017-05-13,7.0,3013.0,2,1,1,50.0,Western Metropolitan,6543,397000,6
Abbotsford,2,h,Biggin,2017-05-13,2.5,3067.0,3,1,1,482.0,Northern Metropolitan,4019,1271000,7
Abbotsford,2,h,Biggin,2017-05-13,2.5,3067.0,3,1,1,482.0,Northern Metropolitan,4019,745000,7
Airport West,3,h,Barry,2017-05-13,13.5,3042.0,3,1,1,537.0,Western Metropolitan,3464,866000,8
Albion,2,u,Bells,2017-05-13,13.9,3020.0,2,1,1,192.0,Western Metropolitan,2185,420000,6
Albion,3,h,Douglas,2017-05-13,13.9,3020.0,3,1,2,697.0,Western Metropolitan,2185,700000,9
Albion,3,u,Douglas,2017-05-13,13.9,3020.0,3,2,2,250.0,Western Metropolitan,2185,580000,10
Altona,5,h,Greg,2017-05-13,13.8,3018.0,5,3,4,725.0,Western Metropolitan,5301,1480000,17
Ashburton,4,h,Marshall,2017-05-13,11.0,3147.0,4,3,2,480.0,Southern Metropolitan,3052,2220000,13
Ashburton,3,h,Jellis,2017-05-13,11.0,3147.0,3,1,1,593.0,Southern Metropolitan,3052,1510000,8
Balwyn,3,h,Marshall,2017-05-13,9.7,3103.0,3,1,1,593.0,Southern Metropolitan,5682,1135000,8
Balwyn,3,h,Fletchers,2017-05-13,9.7,3103.0,3,1,1,593.0,Southern Metropolitan,5682,2000000,8
Brooklyn,3,t,Greg,2017-05-13,10.9,3012.0,2,1,1,200.0,Western Metropolitan,962,599999,7
East Melbourne,2,u,Biggin,2017-05-13,1.5,3002.0,2,1,1,944.0,Northern Metropolitan,3040,810000,6
Elwood,3,u,Whiting,2017-05-13,7.7,3184.0,3,1,1,50.0,Southern Metropolitan,8989,950000,8
Elwood,1,u,Biggin,2017-05-13,7.7,3184.0,1,1,0,50.0,Southern Metropolitan,8989,360000,3
Elwood,3,h,Chisholm,2017-05-13,7.7,3184.0,3,2,2,270.0,Southern Metropolitan,8989,1875000,10
Fitzroy,2,u,Nelson,2017-05-13,1.6,3065.0,1,1,1,50.0,Northern Metropolitan,5825,1320000,5
Fitzroy,2,h,Jellis,2017-05-13,1.6,3065.0,2,1,0,131.0,Northern Metropolitan,5825,1350000,5
Fitzroy,3,h,Jellis,2017-05-13,1.6,3065.0,3,2,1,50.0,Northern Metropolitan,5825,2725000,9
Gowanbrae,4,h,Nelson,2017-05-13,13.6,3043.0,4,2,2,702.0,Western Metropolitan,1071,990000,12
Kensington,2,u,Edward,2017-05-13,4.2,3031.0,2,1,1,50.0,Northern Metropolitan,5263,525000,6
Moorabbin,2,t,Buxton,2017-05-13,14.6,3189.0,2,1,1,179.0,Southern Metropolitan,2555,742500,6
North Melbourne,3,h,Nelson,2017-05-13,2.3,3051.0,3,2,1,230.0,Northern Metropolitan,6821,2161000,9
Oakleigh South,4,h,Buxton,2017-05-13,14.7,3167.0,4,2,4,590.0,South-Eastern Metropolitan,3692,1410000,14
Oakleigh South,3,u,Woodards,2017-05-13,14.7,3167.0,3,1,2,393.0,South-Eastern Metropolitan,3692,815000,9
South Kingsville,3,t,Williams,2017-05-13,9.1,3015.0,3,2,2,148.0,Western Metropolitan,984,815000,10
South Kingsville,2,u,Jas,2017-05-13,9.1,3015.0,2,1,1,50.0,Western Metropolitan,984,321000,6
Southbank,2,u,William,2017-05-13,1.2,3006.0,2,1,1,50.0,Southern Metropolitan,8400,580000,6
Spotswood,3,h,Greg,2017-05-13,7.7,3015.0,3,1,0,305.0,Western Metropolitan,1223,1100000,7
Toorak,2,u,Hodges,2017-05-13,4.6,3142.0,2,1,0,50.0,Southern Metropolitan,7217,650000,5
Williamstown North,3,h,Sweeney,2017-05-13,8.9,3016.0,3,1,1,860.0,Western Metropolitan,802,1575000,8
Williamstown North,4,h,Williams,2017-05-13,8.9,3016.0,4,2,3,560.0,Western Metropolitan,802,1520000,13
Williamstown North,3,t,Jas,2017-05-13,8.9,3016.0,3,2,2,146.0,Western Metropolitan,802,720000,10
Windsor,2,u,Nelson,2017-05-13,5.1,3181.0,2,1,1,50.0,Southern Metropolitan,4380,690000,6
Yallambie,4,h,Morrison,2017-05-13,15.0,3085.0,3,1,1,482.0,Northern Metropolitan,1369,955000,9
Balaclava,2,u,Buxton,2017-05-13,6.6,3183.0,2,1,1,50.0,Southern Metropolitan,2952,450000,6
Essendon West,3,h,Nelson,2017-05-13,9.8,3040.0,3,1,1,84.0,Western Metropolitan,588,1406000,8
Kingsbury,3,u,Ray,2017-05-13,12.4,3083.0,3,1,1,260.0,Northern Metropolitan,1414,488000,8
West Melbourne,3,h,Woodards,2017-05-13,1.9,3003.0,3,1,1,160.0,Northern Metropolitan,2230,1750000,8
Abbotsford,2,h,Biggin,2016-08-13,2.5,3067.0,2,1,1,195.0,Northern Metropolitan,4019,1172500,6
Airport West,4,h,Jellis,2016-08-13,13.5,3042.0,3,1,1,537.0,Western Metropolitan,3464,758000,9
Airport West,2,u,Barry,2016-08-13,13.5,3042.0,2,1,1,192.0,Western Metropolitan,3464,440000,6
Alphington,3,h,Nelson,2016-08-13,6.4,3078.0,3,1,1,482.0,Northern Metropolitan,2211,1480000,8
Altona,3,u,Barlow,2016-08-13,13.8,3018.0,3,2,1,69.0,Western Metropolitan,5301,730000,9
Altona,3,t,hockingstuart,2016-08-13,13.8,3018.0,2,1,1,200.0,Western Metropolitan,5301,916500,7
Ascot Vale,3,h,Jellis,2016-08-13,5.9,3032.0,3,2,2,495.0,Western Metropolitan,6567,1425000,10
Ascot Vale,3,h,Nelson,2016-08-13,5.9,3032.0,3,1,1,537.0,Western Metropolitan,6567,925000,8
Ashwood,4,h,Buxton,2016-08-13,12.2,3147.0,4,3,2,724.0,Southern Metropolitan,2894,1415000,13
Balwyn,2,u,Jellis,2016-08-13,9.7,3103.0,2,1,1,115.0,Southern Metropolitan,5682,625000,6
Balwyn,2,t,Noel,2016-08-13,9.7,3103.0,2,1,1,104.0,Southern Metropolitan,5682,700000,6
Balwyn North,3,h,Fletchers,2016-08-13,9.2,3104.0,3,2,3,763.0,Southern Metropolitan,7809,1700000,11
Balwyn North,3,h,Noel,2016-08-13,9.2,3104.0,2,1,2,854.0,Southern Metropolitan,7809,1750000,8
Bentleigh,2,u,hockingstuart,2016-08-13,13.0,3204.0,2,1,1,227.0,Southern Metropolitan,6795,725000,6
Bentleigh East,3,h,Woodards,2016-08-13,13.9,3165.0,3,2,4,684.0,Southern Metropolitan,10969,1307000,12
Bentleigh East,4,h,Ray,2016-08-13,13.9,3165.0,4,1,2,658.0,Southern Metropolitan,10969,1010000,11
Bentleigh East,2,h,Buxton,2016-08-13,13.9,3165.0,2,1,1,591.0,Southern Metropolitan,10969,702000,6
Bentleigh East,2,h,Buxton,2016-08-13,13.9,3165.0,2,1,1,306.0,Southern Metropolitan,10969,813000,6
Box Hill,2,u,Ray,2016-08-13,13.1,3128.0,2,2,1,50.0,Eastern Metropolitan,4605,465000,7
Braybrook,2,h,Douglas,2016-08-13,10.8,3019.0,2,1,2,551.0,Western Metropolitan,3589,670000,7
Brighton,3,h,Hodges,2016-08-13,11.2,3186.0,3,2,2,275.0,Southern Metropolitan,10579,1875000,10
Brighton,4,h,Hodges,2016-08-13,11.2,3186.0,4,2,2,640.0,Southern Metropolitan,10579,2400000,12
Brighton,3,u,Hodges,2016-08-13,11.2,3186.0,3,1,2,277.0,Southern Metropolitan,10579,1266000,9
Brighton East,5,h,Buxton,2016-08-13,10.7,3187.0,5,2,0,645.0,Southern Metropolitan,6938,1915000,12
Brighton East,4,h,Hodges,2016-08-13,10.7,3187.0,3,1,1,593.0,Southern Metropolitan,6938,1840000,9
Brighton East,2,u,Buxton,2016-08-13,10.7,3187.0,1,1,1,50.0,Southern Metropolitan,6938,755000,5
Brighton East,4,h,hockingstuart,2016-08-13,10.7,3187.0,5,3,2,598.0,Southern Metropolitan,6938,1650000,14
Brunswick,4,h,Nelson,2016-08-13,5.2,3056.0,4,1,1,416.0,Northern Metropolitan,11918,1358000,10
Brunswick,3,h,Brad,2016-08-13,5.2,3056.0,2,1,0,209.0,Northern Metropolitan,11918,840000,6
Brunswick,2,t,Jellis,2016-08-13,5.2,3056.0,2,2,1,50.0,Northern Metropolitan,11918,685000,7
Brunswick,2,u,Woodards,2016-08-13,5.2,3056.0,2,1,1,768.0,Northern Metropolitan,11918,600000,6
Brunswick,3,u,Galldon,2016-08-13,5.2,3056.0,1,1,1,50.0,Northern Metropolitan,11918,940000,6
Burwood,4,h,Jellis,2016-08-13,11.7,3125.0,3,1,4,586.0,Southern Metropolitan,5678,900000,12
Camberwell,3,t,Marshall,2016-08-13,7.8,3124.0,3,2,1,267.0,Southern Metropolitan,8920,1500000,9
Camberwell,5,h,Noel,2016-08-13,7.8,3124.0,3,1,1,593.0,Southern Metropolitan,8920,4440000,10
Camberwell,2,h,Jellis,2016-08-13,7.8,3124.0,2,1,1,122.0,Southern Metropolitan,8920,620000,6
Carnegie,2,t,Ray,2016-08-13,11.4,3163.0,2,1,1,144.0,Southern Metropolitan,7822,707000,6
Carnegie,2,u,hockingstuart,2016-08-13,11.4,3163.0,2,2,1,50.0,Southern Metropolitan,7822,804000,7
Caulfield North,2,u,Gary,2016-08-13,8.1,3161.0,2,1,1,50.0,Southern Metropolitan,6923,520500,6
Caulfield South,3,h,RT,2016-08-13,9.3,3162.0,2,2,1,478.0,Southern Metropolitan,5051,1450000,8
Chadstone,2,h,Ray,2016-08-13,13.6,3148.0,2,1,1,585.0,Southern Metropolitan,3582,1002000,6
Clifton Hill,2,u,iTRAK,2016-08-13,3.4,3068.0,2,1,1,515.0,Northern Metropolitan,2954,495000,6
Clifton Hill,1,u,Collins,2016-08-13,3.4,3068.0,1,1,1,50.0,Northern Metropolitan,2954,325000,4
Clifton Hill,3,h,Collins,2016-08-13,3.4,3068.0,3,2,1,176.0,Northern Metropolitan,2954,1370000,9
Coburg,2,t,Nelson,2016-08-13,7.8,3058.0,2,1,2,138.0,Northern Metropolitan,11204,657000,7
Coburg North,3,h,Walshe,2016-08-13,9.2,3058.0,3,1,1,482.0,Northern Metropolitan,3445,835500,8
Coburg North,3,h,Brad,2016-08-13,9.2,3058.0,3,2,3,556.0,Northern Metropolitan,3445,707000,11
